fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
1643,2.19722457733622,2.19722457733622,4.32166604049908,35.5283490099999,33.8861509099999,5.628780235264699,0.8457654036941855,0.2679036039026066,0.2679036039026066,0.767780204567864,1.966874977221674,1.966874977221674,0.04759532131387399,0.39139997355512335,0,0.9893917327239475,0,0.07044008972707208,0,4.977614570758217,0,-0.3199044002583632,0,1.8805656375502602,0,0.24134660976766242,0
992,1.0986122886681098,1.0986122886681098,1.698181122268489,35.5147264499999,33.8908831199999,5.021587922402264,-0.0156274398299077,-0.9851242296223135,0.9851242296223135,0.33817612048423534,1.5457510714059641,1.5457510714059641,-0.19617783156349528,0.40394671329848664,0,1.000678684273263,0,0.00905563595422576,0,9.19609932928402,0,-0.3811438151994174,0,1.8005234170706614,0,0.240398293029872,0
677,1.791759469228055,1.791759469228055,3.2406373166497136,35.5111795999999,33.8913044999999,5.800314554076431,-0.0156274398299077,-0.5130515933732602,0.5130515933732602,0.5587002715865143,1.8086341232207244,1.8086341232207244,-0.08845237419282549,0.38541046754098723,0,1.0954038900400824,0,0.04563433000415168,0,7.323811237489255,0,-0.44657800925083835,0,0.8174772470563424,0,0.23968705547652916,0
1141,1.791759469228055,2.3978952727983707,3.178720274891102,35.52697632,33.8847778499999,4.926864367114646,-0.0156274398299077,-0.32468965749538237,0.32468965749538237,0.6451812020862832,1.325629317906574,1.774077564250626,-0.06590188673806188,0.3853778522918676,0,1.044747656672382,0,0.05425584656424095,0,3.192205597917851,0,-0.24469072895386101,0,1.1889751969372357,0,0.23968705547652916,0
917,1.0986122886681098,1.0986122886681098,1.9319560997213383,35.5320805799999,33.89119755,5.3625898057342525,-0.8150443270305894,-0.8067423055287355,0.8067423055287355,0.36026550038481125,1.758542226087352,1.758542226087352,-0.15043893617708382,0.3998274872734244,0,0.9899545398782498,0,0.04426549098631953,0,5.276140752615735,0,-0.28986287721017934,0,1.5242808124697762,0,0.23897581792318637,0
1255,1.3862943611198906,1.3862943611198906,2.402520921606645,35.5296322399999,33.8883026199999,4.527856191022448,-1.1924218391670918,-0.05408106016089187,0.05408106016089187,0.5306089284306807,1.7330525096169447,1.7330525096169447,-0.011944076375066953,0.3897332641859609,0,0.9727099057579801,0,0.020442364021010715,0,4.00460303356413,0,-0.18644710750765203,0,2.518987649682187,0,0.23589378852536746,0
884,1.791759469228055,1.791759469228055,3.903446330677287,35.53116867,33.8881772299999,5.175068604580197,-0.0156274398299077,0.5714830803864861,0.5714830803864861,0.7542791466034943,2.1785548773234678,2.1785548773234678,0.11043004915542466,0.38316356536712914,0,1.0299902684402278,0,0.05781899783130811,0,5.518430892741682,0,-0.34471598755772337,0,1.4700280410088966,0,0.2351825509720247,0
1529,1.0986122886681098,1.0986122886681098,2.331658340479753,35.52879836,33.88885951,4.160490690990793,-1.1924218391670918,0.25247396449085,0.25247396449085,0.5604286882623656,2.122366884596305,2.122366884596305,0.06068369892944648,0.40023386104760245,0,0.9704338633456069,0,0.006202148014706454,0,3.493256541053178,0,-0.16578407041919896,0,2.3338868649670204,0,0.2351825509720247,0
352,1.6094379124341005,1.6094379124341005,2.181095195406336,35.53267435,33.89251591,4.618824522347284,-0.4228999466420856,-0.6385312297857144,0.6385312297857144,0.4722186748713945,1.3551906405060794,1.3551906405060794,-0.13824539700443378,0.3927137643373128,0,0.9909034101353531,0,0.03070539060653663,0,4.468961541118934,0,-0.2163443851871104,0,1.6187971833260986,0,0.23494547178757708,0
1490,1.3862943611198906,1.6094379124341005,2.4065846830125306,35.5299029299999,33.89636679,5.48143561848362,-0.4228999466420856,-0.8649199078986043,0.8649199078986043,0.4390427710028064,1.4952951365317546,1.735983893830758,-0.15779076287643692,0.40265809666231195,0,0.9886547622084291,0,0.02109087488393088,0,5.25873447296099,0,-0.27510588201726016,0,1.6885166384336041,0,0.22949265054528215,0
