fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
60,1.6094379124341005,1.6094379124341005,3.351306612048687,35.4905694099999,33.9008636499999,5.203932320086359,-0.0156274398299077,0.05510086417054261,0.05510086417054261,0.6439950418096659,2.082283874486465,2.082283874486465,0.010588312987442582,0.4420814298260882,0,1.0571082259961724,0,0.12406174141124311,0,55.65114424457863,0,3.1611331094420745,0,0.6801515151515152,0
1112,2.079441541679836,2.079441541679836,3.334986351549756,35.5161390999999,33.87596132,5.887427424384859,0.4071381378692232,-0.8497977003938768,0.8497977003938768,0.5664590170125465,1.6037894236044032,1.6037894236044032,-0.14434109147131727,0.482866670624245,0,1.2554502360785809,0,0.02000218234124362,0,11.329511069108289,0,4.7805505891428215,0,0.6795454545454545,0
69,1.3862943611198906,1.791759469228055,2.423740214550513,35.48335951,33.9017557399999,5.178033009805351,-0.0156274398299077,-0.8224404077058449,0.8224404077058449,0.4680812598067281,1.3527151697402413,1.7483589939675885,-0.15883259263670887,0.44813070831021273,0,1.0998013321255462,0,0.05542828615011049,0,74.3351740738723,0,2.9933892035386918,0,0.6790909090909091,0
1593,1.791759469228055,2.6390573296152584,4.168152489366819,35.51667323,33.8738312899999,5.732339351552375,0.364153915042719,-0.010723017839150195,0.010723017839150195,0.7271294028044661,1.5794096030397655,2.3262901974016565,-0.0018706181161878166,0.49070821241315665,0,1.0932037461167703,0,0.0258696750694954,0,11.221687758189614,0,8.173024102408197,0,0.6787878787878788,0
1268,1.0986122886681098,1.0986122886681098,3.17199383896807,35.52964713,33.88878821,4.15257076773622,-1.1924218391670918,1.1288844290447293,1.1288844290447293,0.7638626808273004,2.887273218847389,2.887273218847389,0.27185194237162685,0.44717281128130126,0,1.233094026668054,0,0.01706989644216945,0,52.87844379751325,0,4.639009545003731,0,0.6778787878787879,0
1713,1.0986122886681098,1.0986122886681098,4.178394614369869,35.51500121,33.89445209,5.754246710540872,-1.9043027771337224,1.1739464457298237,1.1739464457298237,0.7261410267160964,3.8033386823257715,3.8033386823257715,0.20401392306995442,0.42877519019264826,0,1.1280386871108425,0,0.0960559823083726,0,73.4169301393635,0,2.7204634937833037,0,0.6775757575757575,0
483,0.6931471805599453,0.6931471805599453,0.708035793053696,35.53423103,33.89450489,4.448700053457762,-1.1924218391670918,-1.1200236633059055,1.1200236633059055,0.15915565997832862,1.0214797274104517,1.0214797274104517,-0.2517642569395895,0.49969297184931755,0,1.1595966897845031,0,0.01811796366080463,0,11.008883205991273,0,6.3421372035528005,0,0.6774242424242425,0
136,1.9459101490553128,2.9444389791664403,4.809253234563559,35.47239124,33.89639635,6.135128144953631,0.4071381378692232,0.14211937118909201,0.14211937118909201,0.783887984233768,1.6333343188946101,2.471467265278575,0.023164857820612995,0.4601485230988284,0,0.9872563351696884,0,0.10843012261516036,0,91.71416278063207,0,4.1027692202945,0,0.6765151515151515,0
1312,0.6931471805599453,1.3862943611198906,1.5234441992671244,35.5248233599999,33.8962632599999,4.8266058411656365,-0.4228999466420856,-0.961811312781079,0.961811312781079,0.3156346818863521,1.098932695676869,2.197865391353738,-0.1992728108390138,0.45293827244517804,0,1.0966615830129134,0,0.07117377245298148,0,12.147543325712682,0,3.6938975442219233,0,0.6743939393939394,0
125,1.791759469228055,2.3978952727983707,4.995142565827971,35.47513507,33.89540163,5.778338667315769,-0.4228999466420856,0.9302837820468044,0.9302837820468044,0.8644599864113506,2.0831362497322843,2.7878421471270536,0.16099502566521465,0.4544888309903121,0,1.088214877468171,0,0.020980487596131425,0,115.21638454385722,0,4.109350476093378,0,0.6733333333333333,0
